"activityType","startTimestamp","endTimestamp","kilometers","hours","speed","timeOfDay","weekday","weekOfYear","month"
"CYCLING",2022-05-23 16:13:29,2022-05-23 16:23:39,2.3817669907314,0.169444444444444,14.0563297813656,"Afternoon","Monday",21,"May"
"CYCLING",2022-05-23 18:34:22,2022-05-23 18:45:26,2.38406187083722,0.184444444444444,12.9256366491175,"Afternoon","Monday",21,"May"
"CYCLING",2022-05-24 12:58:42,2022-05-24 13:23:15,5.64217156163395,0.409166666666667,13.7894213318956,"Morning","Tuesday",21,"May"
"CYCLING",2022-05-24 19:14:42,2022-05-24 19:59:29,9.77465811198391,0.746388888888889,13.0959319699077,"Evening","Tuesday",21,"May"
"CYCLING",2022-05-25 13:26:12,2022-05-25 13:55:49,6.82465454718715,0.493611111111111,13.8259743218198,"Afternoon","Wednesday",21,"May"
"CYCLING",2022-05-25 18:03:30,2022-05-25 19:20:01,4.96349964008893,1.27527777777778,3.89209294365501,"Afternoon","Wednesday",21,"May"
"CYCLING",2022-05-25 20:10:09,2022-05-25 20:27:03,3.76888840287653,0.281666666666667,13.3806688859522,"Evening","Wednesday",21,"May"
"CYCLING",2022-05-25 21:54:05,2022-05-25 22:11:18,3.31712652368098,0.286944444444444,11.5601698792367,"Evening","Wednesday",21,"May"
"CYCLING",2022-05-26 13:51:18,2022-05-26 13:56:30,1.40735038058261,0.0866666666666667,16.2386582374917,"Afternoon","Thursday",21,"May"
"CYCLING",2022-05-26 14:30:38,2022-05-26 14:51:29,3.2329591693246,0.3475,9.3034796239557,"Afternoon","Thursday",21,"May"
"CYCLING",2022-05-26 15:12:01,2022-05-26 15:23:05,2.98153729482683,0.184444444444444,16.1649612370129,"Afternoon","Thursday",21,"May"
"CYCLING",2022-05-26 17:22:30,2022-05-26 17:27:11,0.654202714106337,0.0780555555555556,8.38124473588189,"Afternoon","Thursday",21,"May"
"CYCLING",2022-05-26 17:41:30,2022-05-26 18:10:47,7.26585176733322,0.488055555555556,14.8873456815023,"Afternoon","Thursday",21,"May"
"CYCLING",2022-05-27 12:43:35,2022-05-27 13:09:28,5.76670896300771,0.431388888888889,13.3677735137333,"Morning","Friday",21,"May"
"CYCLING",2022-05-27 22:08:22,2022-05-27 22:39:02,5.94660346335654,0.511111111111111,11.6346589500454,"Evening","Friday",21,"May"
"CYCLING",2022-05-28 09:54:51,2022-05-28 10:11:02,4.58956747709835,0.269722222222222,17.0159041375428,"Morning","Saturday",22,"May"
"CYCLING",2022-05-28 19:44:59,2022-05-28 20:05:03,5.47033613584096,0.334444444444444,16.3564867849065,"Evening","Saturday",22,"May"
"CYCLING",2022-05-28 20:12:05,2022-05-28 20:16:30,0.819292198442678,0.0736111111111111,11.1300072241269,"Evening","Saturday",22,"May"
"CYCLING",2022-05-30 13:27:11,2022-05-30 17:11:18,22.0812010694646,3.73527777777778,5.91152850822284,"Afternoon","Monday",22,"May"
"CYCLING",2022-05-30 17:26:20,2022-05-30 17:29:49,0.924517389443661,0.0580555555555556,15.9247014449626,"Afternoon","Monday",22,"May"
"CYCLING",2022-05-31 13:10:45,2022-05-31 13:14:50,1.07939689593548,0.0680555555555555,15.8605258178275,"Afternoon","Tuesday",22,"May"
"CYCLING",2022-05-31 13:25:06,2022-05-31 13:44:27,4.86657744399694,0.3225,15.0901626170448,"Afternoon","Tuesday",22,"May"
"CYCLING",2022-05-31 14:40:13,2022-05-31 14:46:17,1.4412263423826,0.101111111111111,14.253886902685,"Afternoon","Tuesday",22,"May"
"CYCLING",2022-05-31 18:18:41,2022-05-31 18:51:08,7.76333690340224,0.540833333333333,14.3543979723924,"Afternoon","Tuesday",22,"May"
"WALKING",2022-05-02 14:56:52,2022-05-02 14:59:06,0.13134630963036,0.0372222222222222,3.52870682589028,"Afternoon","Monday",18,"May"
"WALKING",2022-05-02 15:47:33,2022-05-02 15:51:28,0.500583465489714,0.0652777777777778,7.66851266282115,"Afternoon","Monday",18,"May"
"WALKING",2022-05-02 19:05:50,2022-05-02 19:09:23,0.454208890303488,0.0591666666666667,7.67676997696037,"Evening","Monday",18,"May"
"WALKING",2022-05-02 19:21:50,2022-05-02 19:28:08,0.163878453106134,0.105,1.56074717243937,"Evening","Monday",18,"May"
"WALKING",2022-05-03 22:56:52,2022-05-03 23:05:03,0.685011218412173,0.136388888888889,5.02248551177968,"Evening","Tuesday",18,"May"
"WALKING",2022-05-14 11:57:01,2022-05-14 12:29:02,1.0040886873419,0.533611111111111,1.8816862438474,"Morning","Saturday",20,"May"
"WALKING",2022-05-14 13:11:42,2022-05-14 13:15:47,0.272158460897637,0.0680555555555555,3.99906309890406,"Afternoon","Saturday",20,"May"
"WALKING",2022-05-14 15:10:49,2022-05-14 15:17:26,0.4859674062679,0.110277777777778,4.40675733643436,"Afternoon","Saturday",20,"May"
"WALKING",2022-05-14 15:25:31,2022-05-14 15:35:38,0.588210739671977,0.168611111111111,3.48856451864764,"Afternoon","Saturday",20,"May"
"WALKING",2022-05-14 17:10:34,2022-05-14 17:19:04,0.603063602469917,0.141666666666667,4.25691954684647,"Afternoon","Saturday",20,"May"
"WALKING",2022-05-18 11:52:00,2022-05-18 11:54:44,0.0631329659085085,0.0455555555555556,1.3858455931136,"Morning","Wednesday",20,"May"
"WALKING",2022-05-18 12:19:44,2022-05-18 12:25:51,0.470134549412727,0.101944444444444,4.61167405418478,"Morning","Wednesday",20,"May"
"WALKING",2022-05-18 12:39:46,2022-05-18 12:44:12,0.404065474456267,0.0738888888888889,5.46855529339309,"Morning","Wednesday",20,"May"
"WALKING",2022-05-21 22:49:50,2022-05-21 23:04:11,0.829327137533244,0.239166666666667,3.46756991303099,"Evening","Saturday",21,"May"
"WALKING",2022-05-22 00:58:09,2022-05-22 01:00:13,0.144527725895464,0.0344444444444444,4.19596623567475,"Night","Sunday",21,"May"
"WALKING",2022-05-23 16:40:37,2022-05-23 16:43:44,0.215894314139657,0.0519444444444444,4.15625417595061,"Afternoon","Monday",21,"May"
"WALKING",2022-05-23 16:51:23,2022-05-23 16:54:56,0.34380076527057,0.0591666666666667,5.8107171595026,"Afternoon","Monday",21,"May"
"WALKING",2022-05-27 16:29:09,2022-05-27 16:31:11,0.287689860181056,0.0338888888888889,8.4892089889492,"Afternoon","Friday",21,"May"
"WALKING",2022-05-27 16:37:13,2022-05-27 16:41:16,0.433103537147608,0.0675,6.41634869848307,"Afternoon","Friday",21,"May"
"WALKING",2022-05-27 16:49:20,2022-05-27 17:01:36,0.521297358513494,0.204444444444444,2.54982403620731,"Afternoon","Friday",21,"May"
"WALKING",2022-05-28 13:13:24,2022-05-28 13:33:14,0.513187922201671,0.330555555555556,1.55250127724875,"Afternoon","Saturday",22,"May"
"WALKING",2022-05-28 14:07:18,2022-05-28 14:15:02,0.352969267997594,0.128888888888889,2.73855466549857,"Afternoon","Saturday",22,"May"
"WALKING",2022-05-28 15:04:11,2022-05-28 15:29:06,1.11818800700846,0.415277777777778,2.69262663895013,"Afternoon","Saturday",22,"May"
"WALKING",2022-05-28 15:52:41,2022-05-28 15:58:12,0.41873195613668,0.0919444444444444,4.55418441719652,"Afternoon","Saturday",22,"May"
"WALKING",2022-05-28 16:40:30,2022-05-28 16:44:31,0.206628124198289,0.0669444444444444,3.08656119134373,"Afternoon","Saturday",22,"May"
"WALKING",2022-05-28 17:28:11,2022-05-28 17:50:37,1.56410834426276,0.373888888888889,4.18335069787961,"Afternoon","Saturday",22,"May"
"IN_TRAIN",2022-05-14 10:13:33,2022-05-14 11:06:36,56.041,0.884166666666667,63.3828463713478,"Morning","Saturday",20,"May"
"IN_TRAIN",2022-05-14 11:44:18,2022-05-14 11:57:01,9.139,0.211944444444444,43.1197903014417,"Morning","Saturday",20,"May"
"IN_TRAIN",2022-05-14 17:31:21,2022-05-14 18:44:40,65.13,1.22194444444444,53.3002955217095,"Afternoon","Saturday",20,"May"
"IN_TRAIN",2022-05-28 10:36:11,2022-05-28 11:01:58,39.123,0.429722222222222,91.0425339366516,"Morning","Saturday",22,"May"
"IN_TRAIN",2022-05-28 11:07:06,2022-05-28 13:13:24,149.242,2.105,70.8988123515439,"Morning","Saturday",22,"May"
"IN_TRAIN",2022-05-28 17:56:49,2022-05-28 18:17:36,26.344,0.346388888888889,76.0532477947073,"Afternoon","Saturday",22,"May"
"IN_TRAIN",2022-05-28 18:24:44,2022-05-28 19:39:47,30.64,1.25083333333333,24.4956695536309,"Afternoon","Saturday",22,"May"
"IN_BUS",2022-05-10 14:13:28,2022-05-10 14:36:03,3.352,0.376388888888889,8.90568265682657,"Afternoon","Tuesday",19,"May"
"IN_BUS",2022-05-10 19:30:40,2022-05-10 19:40:46,1.958,0.168333333333333,11.6316831683168,"Evening","Tuesday",19,"May"
"IN_BUS",2022-05-10 20:08:37,2022-05-10 20:24:49,3.828,0.27,14.1777777777778,"Evening","Tuesday",19,"May"
"IN_BUS",2022-05-28 15:43:32,2022-05-28 15:52:41,3.487,0.1525,22.8655737704918,"Afternoon","Saturday",22,"May"
"CYCLING",2022-06-01 14:04:21,2022-06-01 14:06:07,0.513765189665898,0.0294444444444444,17.4486290829928,"Afternoon","Wednesday",22,"June"
"CYCLING",2022-06-01 14:20:47,2022-06-01 14:25:03,0.745410055742886,0.0711111111111111,10.4823289088843,"Afternoon","Wednesday",22,"June"
"CYCLING",2022-06-01 18:11:19,2022-06-01 18:33:58,6.40174444945083,0.3775,16.9582634422538,"Afternoon","Wednesday",22,"June"
"CYCLING",2022-06-01 19:40:09,2022-06-01 19:48:31,1.34043413001224,0.139444444444444,9.61267503594433,"Evening","Wednesday",22,"June"
"CYCLING",2022-06-01 20:04:24,2022-06-01 20:08:28,0.875465378138675,0.0677777777777778,12.9167023004067,"Evening","Wednesday",22,"June"
"CYCLING",2022-06-02 11:50:32,2022-06-02 12:07:25,3.85172124690847,0.281388888888889,13.6882492486382,"Morning","Thursday",22,"June"
"CYCLING",2022-06-02 14:26:43,2022-06-02 14:45:45,4.21433379236113,0.317222222222222,13.2851152823994,"Afternoon","Thursday",22,"June"
"CYCLING",2022-06-02 16:45:15,2022-06-02 16:49:43,0.676,0.0744444444444444,9.08059701492537,"Afternoon","Thursday",22,"June"
"CYCLING",2022-06-02 17:29:54,2022-06-02 17:34:21,0.891518447991837,0.0741666666666667,12.0204734560697,"Afternoon","Thursday",22,"June"
"CYCLING",2022-06-03 11:25:07,2022-06-03 11:33:17,1.91183751646566,0.136111111111111,14.0461531821967,"Morning","Friday",22,"June"
"CYCLING",2022-06-03 11:55:04,2022-06-03 12:12:05,2.54160634678767,0.283611111111111,8.96158946957455,"Morning","Friday",22,"June"
"CYCLING",2022-06-03 12:20:48,2022-06-03 12:26:23,1.23806527065153,0.0930555555555556,13.3045820129716,"Morning","Friday",22,"June"
"CYCLING",2022-06-03 12:43:29,2022-06-03 12:50:08,1.26050908579202,0.110833333333333,11.3730143078979,"Morning","Friday",22,"June"
"CYCLING",2022-06-03 15:32:32,2022-06-03 15:39:10,1.26973470552656,0.110555555555556,11.4850375374262,"Afternoon","Friday",22,"June"
"CYCLING",2022-06-03 20:00:23,2022-06-03 20:08:16,2.02563242265325,0.131388888888889,15.4170755212509,"Evening","Friday",22,"June"
"CYCLING",2022-06-03 21:35:34,2022-06-03 21:43:05,1.12201917509951,0.125277777777778,8.95625062163687,"Evening","Friday",22,"June"
"CYCLING",2022-06-03 21:53:19,2022-06-03 22:00:22,1.56308321438463,0.1175,13.3028358671033,"Evening","Friday",22,"June"
"CYCLING",2022-06-04 15:52:13,2022-06-04 16:20:36,2.13586462101163,0.473055555555556,4.51503971558536,"Afternoon","Saturday",23,"June"
"CYCLING",2022-06-04 17:37:42,2022-06-04 17:46:14,1.75934855182386,0.142222222222222,12.3704195050115,"Afternoon","Saturday",23,"June"
"CYCLING",2022-06-05 15:11:00,2022-06-05 15:15:13,0.579582307488131,0.0702777777777778,8.24702097611569,"Afternoon","Sunday",23,"June"
"CYCLING",2022-06-05 15:43:12,2022-06-05 15:47:13,0.625899718228991,0.0669444444444444,9.34953935943721,"Afternoon","Sunday",23,"June"
"CYCLING",2022-06-05 16:34:09,2022-06-05 16:42:19,1.96589159111627,0.136111111111111,14.4432851592216,"Afternoon","Sunday",23,"June"
"CYCLING",2022-06-05 16:56:08,2022-06-05 17:05:11,2.11780769438621,0.150833333333333,14.0407139959307,"Afternoon","Sunday",23,"June"
"CYCLING",2022-06-06 16:08:02,2022-06-06 17:49:28,17.0761601946994,1.69055555555556,10.1009163162862,"Afternoon","Monday",23,"June"
"CYCLING",2022-06-06 18:20:09,2022-06-06 18:31:02,3.27362193260075,0.181388888888889,18.0475328596672,"Afternoon","Monday",23,"June"
"CYCLING",2022-06-06 18:56:00,2022-06-06 19:05:38,1.78356829964333,0.160555555555556,11.1087298939723,"Afternoon","Monday",23,"June"
"CYCLING",2022-06-07 13:01:45,2022-06-07 13:05:50,0.664444510625059,0.0680555555555555,9.7632662785723,"Afternoon","Tuesday",23,"June"
"CYCLING",2022-06-07 13:43:15,2022-06-07 13:46:38,0.59939974018232,0.0563888888888889,10.6297490869771,"Afternoon","Tuesday",23,"June"
"CYCLING",2022-06-07 14:13:12,2022-06-07 14:17:15,0.63,0.0675,9.33333333333333,"Afternoon","Tuesday",23,"June"
"CYCLING",2022-06-07 20:08:52,2022-06-07 20:20:10,2.71494729648861,0.188333333333333,14.4156493618864,"Evening","Tuesday",23,"June"
"CYCLING",2022-06-07 23:36:09,2022-06-07 23:43:09,1.85832123743639,0.116666666666667,15.9284677494548,"Evening","Tuesday",23,"June"
"CYCLING",2022-06-08 13:57:02,2022-06-08 14:17:23,1.72324018948211,0.339166666666667,5.08080645547552,"Afternoon","Wednesday",23,"June"
"CYCLING",2022-06-08 19:08:15,2022-06-08 19:16:26,2.1860758171294,0.136388888888889,16.0282544636779,"Evening","Wednesday",23,"June"
"CYCLING",2022-06-09 12:46:09,2022-06-09 12:50:11,0.657124071084649,0.0672222222222222,9.77539940456503,"Morning","Thursday",23,"June"
"CYCLING",2022-06-09 14:10:45,2022-06-09 14:13:08,0.396788231839264,0.0397222222222222,9.98907436798146,"Afternoon","Thursday",23,"June"
"CYCLING",2022-06-09 14:49:33,2022-06-09 14:53:42,1.20330412422541,0.0691666666666667,17.3971680610903,"Afternoon","Thursday",23,"June"
"CYCLING",2022-06-10 14:09:14,2022-06-10 14:14:25,0.577317495674179,0.0863888888888889,6.68277486954034,"Afternoon","Friday",23,"June"
"CYCLING",2022-06-10 14:51:12,2022-06-10 14:52:45,0.419001061298346,0.0258333333333333,16.2193959212263,"Afternoon","Friday",23,"June"
"CYCLING",2022-06-10 23:42:32,2022-06-10 23:46:36,0.77714425328271,0.0677777777777778,11.4660627533515,"Evening","Friday",23,"June"
"CYCLING",2022-06-11 17:10:08,2022-06-11 17:20:32,1.72671384327947,0.173333333333333,9.96181063430464,"Afternoon","Saturday",24,"June"
"CYCLING",2022-06-11 17:55:27,2022-06-11 18:09:47,2.82731801706592,0.238888888888889,11.8352847226015,"Afternoon","Saturday",24,"June"
"CYCLING",2022-06-11 18:34:44,2022-06-11 18:39:02,1.22408558575789,0.0716666666666667,17.0802639873195,"Afternoon","Saturday",24,"June"
"CYCLING",2022-06-13 11:08:50,2022-06-13 11:19:10,2.2145229727274,0.172222222222222,12.8585204868042,"Morning","Monday",24,"June"
"CYCLING",2022-06-13 18:34:26,2022-06-13 18:42:56,1.05161876149062,0.141666666666667,7.42319125758082,"Afternoon","Monday",24,"June"
"CYCLING",2022-06-13 18:57:04,2022-06-13 19:01:08,0.8707449245912,0.0677777777777778,12.8470562644603,"Afternoon","Monday",24,"June"
"CYCLING",2022-06-14 13:59:43,2022-06-14 14:01:47,0.582688322410889,0.0344444444444444,16.9167577474129,"Afternoon","Tuesday",24,"June"
"CYCLING",2022-06-14 14:35:08,2022-06-14 15:54:12,1.79021888053158,1.31777777777778,1.35851348438315,"Afternoon","Tuesday",24,"June"
"CYCLING",2022-06-14 20:46:44,2022-06-14 20:55:10,1.68690744656861,0.140555555555556,12.0017130585909,"Evening","Tuesday",24,"June"
"CYCLING",2022-06-15 00:09:12,2022-06-15 00:15:16,1.60535744830089,0.101111111111111,15.8771615766022,"Night","Wednesday",24,"June"
"CYCLING",2022-06-15 10:05:15,2022-06-15 10:26:15,4.07927303814412,0.35,11.6550658232689,"Morning","Wednesday",24,"June"
"CYCLING",2022-06-15 13:30:27,2022-06-15 13:37:24,1.52225935298644,0.115833333333333,13.1418073639117,"Afternoon","Wednesday",24,"June"
"CYCLING",2022-06-15 13:45:08,2022-06-15 13:59:11,2.83490218248389,0.234166666666667,12.1063438397889,"Afternoon","Wednesday",24,"June"
"CYCLING",2022-06-15 14:12:49,2022-06-15 14:23:15,1.00738836130258,0.173888888888889,5.79328770078158,"Afternoon","Wednesday",24,"June"
"CYCLING",2022-06-15 16:40:14,2022-06-15 16:42:20,0.443812632030939,0.035,12.6803609151697,"Afternoon","Wednesday",24,"June"
"CYCLING",2022-06-15 16:55:01,2022-06-15 16:59:04,0.988447216767411,0.0675,14.6436624706283,"Afternoon","Wednesday",24,"June"
"CYCLING",2022-06-15 22:20:08,2022-06-15 22:24:13,0.687746491090597,0.0680555555555555,10.1056627262292,"Evening","Wednesday",24,"June"
"CYCLING",2022-06-15 23:55:11,2022-06-15 23:59:19,0.904143839932635,0.0688888888888889,13.1246686441834,"Evening","Wednesday",24,"June"
"CYCLING",2022-06-16 18:03:49,2022-06-16 18:40:34,8.20700967542777,0.6125,13.3991994700861,"Afternoon","Thursday",24,"June"
"CYCLING",2022-06-16 19:57:20,2022-06-16 20:23:04,4.5119754893378,0.428888888888889,10.5201501046736,"Evening","Thursday",24,"June"
"CYCLING",2022-06-16 20:45:04,2022-06-16 20:50:42,1.11679176118779,0.0938888888888889,11.894823491941,"Evening","Thursday",24,"June"
"CYCLING",2022-06-16 22:15:22,2022-06-16 22:28:28,3.23633202896572,0.218333333333333,14.8228947891559,"Evening","Thursday",24,"June"
"CYCLING",2022-06-17 14:10:02,2022-06-17 14:12:04,0.562474678427467,0.0338888888888889,16.5976134617941,"Afternoon","Friday",24,"June"
"CYCLING",2022-06-17 14:43:36,2022-06-17 14:54:02,1.78367969232797,0.173888888888889,10.2575828951768,"Afternoon","Friday",24,"June"
"CYCLING",2022-06-17 15:27:20,2022-06-17 15:42:13,1.77565862074997,0.248055555555556,7.1583102292272,"Afternoon","Friday",24,"June"
"CYCLING",2022-06-17 17:50:08,2022-06-17 17:57:32,1.06244047518843,0.123333333333333,8.61438223125752,"Afternoon","Friday",24,"June"
"CYCLING",2022-06-17 18:09:45,2022-06-17 18:14:02,1.20000848044962,0.0713888888888889,16.8094573136911,"Afternoon","Friday",24,"June"
"CYCLING",2022-06-18 20:56:43,2022-06-18 21:05:10,1.75131054447271,0.140833333333333,12.4353411441849,"Evening","Saturday",25,"June"
"CYCLING",2022-06-18 23:04:44,2022-06-18 23:20:22,1.76519366136451,0.260555555555556,6.77473047005568,"Evening","Saturday",25,"June"
"CYCLING",2022-06-19 15:41:26,2022-06-19 15:51:49,1.26257058696825,0.173055555555556,7.29575299050674,"Afternoon","Sunday",25,"June"
"CYCLING",2022-06-19 19:51:32,2022-06-19 20:29:09,7.35659234626907,0.626944444444444,11.734041846065,"Evening","Sunday",25,"June"
"CYCLING",2022-06-19 20:34:15,2022-06-19 20:36:47,0.577415018289683,0.0422222222222222,13.6756188542293,"Evening","Sunday",25,"June"
"CYCLING",2022-06-20 13:45:32,2022-06-20 13:47:44,0.540022522239039,0.0366666666666667,14.7278869701556,"Afternoon","Monday",25,"June"
"CYCLING",2022-06-20 14:41:01,2022-06-20 14:45:04,0.540269629139977,0.0675,8.00399450577744,"Afternoon","Monday",25,"June"
"CYCLING",2022-06-20 14:59:12,2022-06-20 15:03:15,0.66332554321364,0.0675,9.82704508464652,"Afternoon","Monday",25,"June"
"CYCLING",2022-06-20 19:19:46,2022-06-20 19:29:04,1.78843875952498,0.155,11.5383145775805,"Evening","Monday",25,"June"
"CYCLING",2022-06-21 15:56:20,2022-06-21 16:00:24,0.619,0.0677777777777778,9.1327868852459,"Afternoon","Tuesday",25,"June"
"CYCLING",2022-06-21 16:20:40,2022-06-21 16:23:37,1.1845842304941,0.0491666666666667,24.0932385863206,"Afternoon","Tuesday",25,"June"
"CYCLING",2022-06-22 17:20:25,2022-06-22 17:49:24,7.21500471981448,0.483055555555556,14.9361799835147,"Afternoon","Wednesday",25,"June"
"CYCLING",2022-06-22 18:07:43,2022-06-22 18:09:45,0.222,0.0338888888888889,6.55081967213115,"Afternoon","Wednesday",25,"June"
"CYCLING",2022-06-22 18:24:06,2022-06-22 18:32:14,1.75887284622174,0.135555555555556,12.975291488521,"Afternoon","Wednesday",25,"June"
"CYCLING",2022-06-23 11:53:04,2022-06-23 12:10:18,4.31508395100781,0.287222222222222,15.0235031176287,"Morning","Thursday",25,"June"
"CYCLING",2022-06-23 16:08:57,2022-06-23 16:34:28,5.88764221969679,0.425277777777778,13.8442272964784,"Afternoon","Thursday",25,"June"
"CYCLING",2022-06-23 21:27:14,2022-06-23 21:31:06,0.68451425784291,0.0644444444444444,10.6217729665279,"Evening","Thursday",25,"June"
"CYCLING",2022-06-23 21:47:23,2022-06-23 21:49:54,0.844086017021949,0.0419444444444444,20.1239050415829,"Evening","Thursday",25,"June"
"CYCLING",2022-06-24 08:38:05,2022-06-24 08:48:53,2.66338217349402,0.18,14.7965676305223,"Morning","Friday",25,"June"
"CYCLING",2022-06-24 09:15:04,2022-06-24 09:27:14,2.5145080971154,0.202777777777778,12.4003139035828,"Morning","Friday",25,"June"
"CYCLING",2022-06-24 13:45:39,2022-06-24 13:54:12,2.49350641784723,0.1425,17.4982906515595,"Afternoon","Friday",25,"June"
"CYCLING",2022-06-24 14:25:21,2022-06-24 14:35:29,2.12655249667935,0.168888888888889,12.591429256654,"Afternoon","Friday",25,"June"
"CYCLING",2022-06-25 20:33:39,2022-06-25 20:45:45,3.32205929265814,0.201666666666667,16.4730212859081,"Evening","Saturday",26,"June"
"CYCLING",2022-06-25 21:13:30,2022-06-25 21:15:44,0.158435553324295,0.0372222222222222,4.25647755199599,"Evening","Saturday",26,"June"
"CYCLING",2022-06-25 21:28:31,2022-06-25 22:05:40,6.17750553901821,0.619166666666667,9.97712873058123,"Evening","Saturday",26,"June"
"CYCLING",2022-06-26 20:15:43,2022-06-26 20:58:11,8.41062952266656,0.707777777777778,11.883150032025,"Evening","Sunday",26,"June"
"CYCLING",2022-06-27 13:59:34,2022-06-27 14:01:37,0.518915815346837,0.0341666666666667,15.1877799613708,"Afternoon","Monday",26,"June"
"CYCLING",2022-06-27 15:02:29,2022-06-27 15:06:14,0.740843966821133,0.0625,11.8535034691381,"Afternoon","Monday",26,"June"
"CYCLING",2022-06-27 15:14:26,2022-06-27 15:18:30,0.864716692708394,0.0677777777777778,12.7581151383206,"Afternoon","Monday",26,"June"
"CYCLING",2022-06-28 12:24:54,2022-06-28 12:33:28,0.578038412672363,0.142777777777778,4.04851806540955,"Morning","Tuesday",26,"June"
"CYCLING",2022-06-28 19:02:29,2022-06-28 19:09:03,1.68238615001348,0.109444444444444,15.3720561930165,"Evening","Tuesday",26,"June"
"CYCLING",2022-06-28 20:23:09,2022-06-28 20:33:12,2.12512793432152,0.1675,12.6873309511732,"Evening","Tuesday",26,"June"
"CYCLING",2022-06-28 22:41:42,2022-06-28 22:48:36,1.68159715329779,0.115,14.6225839417199,"Evening","Tuesday",26,"June"
"CYCLING",2022-06-28 23:09:43,2022-06-28 23:11:55,1.12462622605061,0.0366666666666667,30.6716243468348,"Evening","Tuesday",26,"June"
"CYCLING",2022-06-29 09:57:05,2022-06-29 10:11:47,4.33927816192557,0.245,17.7113394364309,"Morning","Wednesday",26,"June"
"CYCLING",2022-06-29 12:57:52,2022-06-29 13:18:17,4.57739900842469,0.340277777777778,13.4519481063909,"Morning","Wednesday",26,"June"
"CYCLING",2022-06-29 15:17:13,2022-06-29 15:23:58,1.26746835168797,0.1125,11.2663853483375,"Afternoon","Wednesday",26,"June"
"CYCLING",2022-06-29 15:31:25,2022-06-29 15:38:57,1.03014789980632,0.125555555555556,8.20471778606805,"Afternoon","Wednesday",26,"June"
"CYCLING",2022-06-29 16:22:43,2022-06-29 16:37:47,2.69783954846211,0.251111111111111,10.7436088213093,"Afternoon","Wednesday",26,"June"
"CYCLING",2022-06-29 17:06:52,2022-06-29 17:15:30,1.3527136654407,0.143888888888889,9.40109883317862,"Afternoon","Wednesday",26,"June"
"CYCLING",2022-06-29 17:29:32,2022-06-29 17:33:37,0.92309150323817,0.0680555555555555,13.563793516969,"Afternoon","Wednesday",26,"June"
"CYCLING",2022-06-29 20:17:54,2022-06-29 20:35:27,1.53070756921769,0.2925,5.2331882708297,"Evening","Wednesday",26,"June"
"CYCLING",2022-06-30 12:17:41,2022-06-30 12:32:45,3.93941872767737,0.251111111111111,15.6879506854409,"Morning","Thursday",26,"June"
"CYCLING",2022-06-30 14:13:08,2022-06-30 14:19:12,0.983566703976599,0.101111111111111,9.72758278658175,"Afternoon","Thursday",26,"June"
"CYCLING",2022-06-30 14:29:13,2022-06-30 14:35:17,0.712096623453857,0.101111111111111,7.04271385833485,"Afternoon","Thursday",26,"June"
"CYCLING",2022-06-30 19:06:19,2022-06-30 19:21:47,3.70858141350329,0.257777777777778,14.3867382420386,"Evening","Thursday",26,"June"
"WALKING",2022-06-01 15:15:41,2022-06-01 15:19:48,0.431571969960096,0.0686111111111111,6.29011778079493,"Afternoon","Wednesday",22,"June"
"WALKING",2022-06-01 16:32:50,2022-06-01 16:38:27,0.26294713358694,0.0936111111111111,2.8089308038961,"Afternoon","Wednesday",22,"June"
"WALKING",2022-06-02 13:58:48,2022-06-02 14:01:02,0.0659006726273905,0.0372222222222222,1.77046583178064,"Afternoon","Thursday",22,"June"
"WALKING",2022-06-03 20:08:16,2022-06-03 20:19:10,0.657372637459244,0.181666666666667,3.61856497683988,"Evening","Friday",22,"June"
"WALKING",2022-06-04 17:04:12,2022-06-04 17:06:56,0.229726188140803,0.0455555555555556,5.0427699835786,"Afternoon","Saturday",23,"June"
"WALKING",2022-06-08 17:58:37,2022-06-08 18:00:39,0.130972390392333,0.0338888888888889,3.86475906075735,"Afternoon","Wednesday",23,"June"
"IN_BUS",2022-06-01 14:42:41,2022-06-01 15:15:41,3.391,0.55,6.16545454545455,"Afternoon","Wednesday",22,"June"
"IN_BUS",2022-06-01 16:38:27,2022-06-01 16:54:17,2.082,0.263888888888889,7.88968421052632,"Afternoon","Wednesday",22,"June"
"IN_BUS",2022-06-01 17:24:59,2022-06-01 17:40:44,3.449,0.2625,13.1390476190476,"Afternoon","Wednesday",22,"June"
"CYCLING",2022-07-01 19:39:31,2022-07-01 19:43:34,1.086122723872,0.0675,16.0907070203259,"Evening","Friday",26,"July"
"CYCLING",2022-07-01 19:59:45,2022-07-01 20:03:48,1.2665415897322,0.0675,18.7635791071436,"Evening","Friday",26,"July"
"CYCLING",2022-07-02 16:47:15,2022-07-02 16:55:45,2.08953167234658,0.141666666666667,14.7496353342112,"Afternoon","Saturday",27,"July"
"CYCLING",2022-07-03 01:18:06,2022-07-03 01:27:06,2.11591200863179,0.15,14.1060800575453,"Night","Sunday",27,"July"
"CYCLING",2022-07-05 12:33:22,2022-07-05 12:35:25,0.583247213956179,0.0341666666666667,17.0706501645711,"Morning","Tuesday",27,"July"
"CYCLING",2022-07-05 14:04:05,2022-07-05 14:08:43,0.730587196688594,0.0772222222222222,9.4608413959674,"Afternoon","Tuesday",27,"July"
"CYCLING",2022-07-05 14:22:22,2022-07-05 14:25:27,1.16039771289756,0.0513888888888889,22.5807122509796,"Afternoon","Tuesday",27,"July"
